,TimeStamp,VMID,MinCPU,MaxCPU,AvgCPU,subscriptionid,vmcreated,vmdeleted,lifetime,time_relative_seconds,lifetime_seconds,MaxCPU_so_far
140,42000,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.5113707,6.0783424,3.8204231,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,42000.0,1729500,76.60867
141,42300,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.4506867,4.465372,3.5776408,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,42300.0,1729500,76.60867
142,42600,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.5220788,4.9308596,3.8159926,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,42600.0,1729500,76.60867
143,42900,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7799323,4.5569906,3.5548873,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,42900.0,1729500,76.60867
144,43200,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.1947517,5.404671,3.9120383,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,43200.0,1729500,76.60867
145,43500,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.6122038,4.190442,3.4976346,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,43500.0,1729500,76.60867
146,43800,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.818472,9.788529,5.0140834,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,43800.0,1729500,76.60867
147,44100,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7758322,5.1897664,3.6510284,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,44100.0,1729500,76.60867
148,44400,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7844665,5.9024034,3.7925882,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,44400.0,1729500,76.60867
149,44700,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.5822082,4.499527,3.524585,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,44700.0,1729500,76.60867
150,45000,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.4407701,5.4372687,3.8619578,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,45000.0,1729500,76.60867
151,45300,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.5936632,6.6250696,3.7499127,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,45300.0,1729500,76.60867
152,45600,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.724618,5.363182,3.7938669,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,45600.0,1729500,76.60867
153,45900,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.4015574,4.8274946,3.534875,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,45900.0,1729500,76.60867
154,46200,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.9866884,5.312515,3.7498376,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,46200.0,1729500,76.60867
155,46500,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7637494,4.176521,3.533887,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,46500.0,1729500,76.60867
156,46800,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.4382794,5.5888596,3.7686105,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,46800.0,1729500,76.60867
157,47100,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.3271766,4.649616,3.399212,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,47100.0,1729500,76.60867
158,47400,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.8579333,37.678963,8.733651,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,47400.0,1729500,76.60867
159,47700,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7535362,5.3365984,3.6193118,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,47700.0,1729500,76.60867
160,48000,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.382824,5.476781,3.8234117,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,48000.0,1729500,76.60867
161,48300,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.8814032,4.371302,3.4842262,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,48300.0,1729500,76.60867
162,48600,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.8799825,5.9795566,3.789711,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,48600.0,1729500,76.60867
163,48900,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.635458,6.932528,3.7270584,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,48900.0,1729500,76.60867
164,49200,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.8204727,6.3654957,3.9583886,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,49200.0,1729500,76.60867
165,49500,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.5413477,4.251527,3.4843245,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,49500.0,1729500,76.60867
166,49800,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7246528,5.8859916,3.8260863,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,49800.0,1729500,76.60867
167,50100,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.8913028,4.432302,3.4212182,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,50100.0,1729500,76.60867
168,50400,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.384057,5.403789,3.8020718,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,50400.0,1729500,76.60867
169,50700,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.8339138,4.561133,3.545105,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,50700.0,1729500,76.60867
170,51000,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7704425,5.9479785,3.860264,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,51000.0,1729500,76.60867
171,51300,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.408285,77.75953,17.8426,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,51300.0,1729500,77.75953
172,51600,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.8014216,5.9085703,3.841143,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,51600.0,1729500,77.75953
173,51900,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.3406126,4.649399,3.5804741,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,51900.0,1729500,77.75953
174,52200,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.906949,5.630298,3.8154125,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,52200.0,1729500,77.75953
175,52500,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.5957773,5.729017,3.675961,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,52500.0,1729500,77.75953
176,52800,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.6996994,7.2205095,4.11263,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,52800.0,1729500,77.75953
177,53100,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7037542,4.296094,3.4958365,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,53100.0,1729500,77.75953
178,53400,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7724907,5.743066,3.8584685,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,53400.0,1729500,77.75953
179,53700,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.465252,4.1944847,3.5402532,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,53700.0,1729500,77.75953
180,54000,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7302477,28.997526,5.395604,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,54000.0,1729500,77.75953
181,54300,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.873263,4.3227553,3.5107749,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,54300.0,1729500,77.75953
182,54600,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7424693,5.918264,3.87922,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,54600.0,1729500,77.75953
183,54900,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.9178216,8.590139,4.8559866,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,54900.0,1729500,77.75953
184,55200,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.6313937,5.547451,3.7806537,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,55200.0,1729500,77.75953
185,55500,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.584713,4.4655676,3.6002202,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,55500.0,1729500,77.75953
186,55800,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7639909,5.5627966,3.8583803,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,55800.0,1729500,77.75953
187,56100,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.1859257,5.6831355,3.8038516,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,56100.0,1729500,77.75953
188,56400,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.8541517,6.0852127,3.8296356,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,56400.0,1729500,77.75953
189,56700,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7059324,4.8061366,3.6095638,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,56700.0,1729500,77.75953
190,57000,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.745082,5.2383323,3.7136967,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,57000.0,1729500,77.75953
191,57300,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.8553262,4.478824,3.462567,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,57300.0,1729500,77.75953
192,57600,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.2463217,5.416528,4.0279217,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,57600.0,1729500,77.75953
193,57900,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7126715,4.271541,3.5038638,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,57900.0,1729500,77.75953
194,58200,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.557687,5.0359774,3.8013484,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,58200.0,1729500,77.75953
195,58500,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.8782146,7.995857,4.682176,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,58500.0,1729500,77.75953
196,58800,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.612412,5.664643,3.8475363,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,58800.0,1729500,77.75953
197,59100,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.9403942,4.7612243,3.6775692,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,59100.0,1729500,77.75953
198,59400,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.0302317,5.3622303,3.9478366,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,59400.0,1729500,77.75953
199,59700,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.0302317,5.3622303,3.9478366,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,59400.0,1729500,77.75953
200,60000,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.0302317,5.3622303,3.9478366,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,59400.0,1729500,77.75953
201,60300,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.0302317,5.3622303,3.9478366,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,59400.0,1729500,77.75953
202,60600,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.0302317,5.3622303,3.9478366,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,59400.0,1729500,77.75953
203,60900,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.0302317,5.3622303,3.9478366,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,59400.0,1729500,77.75953
204,61200,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.0302317,5.3622303,3.9478366,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,59400.0,1729500,77.75953
205,61500,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.0302317,5.3622303,3.9478366,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,59400.0,1729500,77.75953
206,61800,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.0302317,5.3622303,3.9478366,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,59400.0,1729500,77.75953
207,62100,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.0302317,5.3622303,3.9478366,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,59400.0,1729500,77.75953
208,62400,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.0302317,5.3622303,3.9478366,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,59400.0,1729500,77.75953
